id,title,original_language,popularity,vote_average
9294,Phenomenon,English,9.877,6.3
430231,The Endless,English,12.474,6.3
11852,The Hot Chick,English,46.491,6.3
9968,The Big White,English,5.765,6.3
587693,A Christmas Prince: The Royal Baby,English,12.565,6.3
8986,Milk Money,English,13.123,6.3
1647,The Recruit,English,10.463,6.3
447200,Skyscraper,English,39.789,6.3
369781,Amis publics,Non-English,5.679,6.3
207768,I Spit on Your Grave 2,English,57.69,6.3
86812,Sound of My Voice,English,6.871,6.3
9584,Convoy,English,15.457,6.3
8216,Meet the Feebles,English,7.579,6.3
376134,The Discovery,English,15.226,6.3
438808,White Boy Rick,English,11.853,6.3
293646,The 33,English,15.914,6.3
39414,Paper Man,English,9.721,6.3
27429,Shivers,English,8.529,6.3
10380,An American Tail: Fievel Goes West,English,31.357,6.3
7095,Jack,English,12.855,6.3
431530,A Bad Moms Christmas,English,17.821,6.3
48231,A Dangerous Method,English,15.224,6.3
16248,D.A.R.Y.L.,English,8.065,6.3
10770,The Sheriff and the Satellite Kid,Non-English,9.069,6.3
515911,Lady J,Non-English,6.127,6.3
82682,Gangster Squad,English,16.128,6.3
77866,Contraband,English,43.126,6.3
38365,Grown Ups,English,113.732,6.3
449755,Christmas Inheritance,English,15.331,6.3
222461,Wer,English,17.965,6.3
203739,Vampire Academy,English,20.48,6.3
46929,Fun and Fancy Free,English,9.272,6.3
23631,Machete,English,58.118,6.3
597433,Beckett,English,76.234,6.3
264729,Off Course,Non-English,11.85,6.3
11913,The Gendarme Takes Off,Non-English,9.582,6.3
8960,Hancock,English,120.2,6.3
507441,Sea Fever,English,16.855,6.3
458344,"Juliet, Naked",English,10.465,6.3
179538,Witching & Bitching,Non-English,18.947,6.3
571384,Come Play,English,21.003,6.3
331836,Babysitting 2,Non-English,10.094,6.3
660982,American Pie Presents: Girls' Rules,English,55.338,6.3
509967,6 Underground,English,57.905,6.3
468219,Dead in a Week (Or Your Money Back),English,8.27,6.3
438348,Knock,Non-English,10.595,6.3
9902,Wrong Turn,English,74.628,6.3
9490,Half Baked,English,9.931,6.3
396493,Creep 2,English,14.489,6.3
300168,Dragon Blade,Non-English,31.256,6.3
82675,Taken 2,English,123.672,6.3
63197,Megan Is Missing,English,44.759,6.3
15596,Back to School,English,9.593,6.3
9440,Primary Colors,English,8.134,6.3
505058,Unfriended: Dark Web,English,30.097,6.3
202575,The House of Magic,English,17.692,6.3
11680,The Miser,Non-English,8.768,6.3
9472,DodgeBall: A True Underdog Story,English,26.249,6.3
8689,Cannibal Holocaust,Non-English,41.524,6.3
600184,The Nest,Non-English,8.654,6.3
271736,The Program,English,7.738,6.3
44244,Camp Rock 2: The Final Jam,English,28.118,6.3
39385,Would I Lie to You?,Non-English,4.694,6.3
14191,Aquamarine,English,36.874,6.3
345911,Lights Out,English,35.701,6.3
38117,Beastly,English,11.855,6.3
11653,The Myth,Non-English,14.255,6.3
11560,High Crimes,English,8.703,6.3
25472,Merry Madagascar,English,20.811,6.3
15239,The Toxic Avenger,English,7.741,6.3
10611,Barbershop,English,17.719,6.3
10410,Hoffa,English,10.931,6.3
117974,Sightseers,English,7.946,6.3
11088,Heist,English,9.432,6.3
9686,New York Stories,English,8.278,6.3
2119,Days of Thunder,English,16.37,6.3
1734,The Mummy Returns,English,46.085,6.3
1268,Mr. Bean's Holiday,English,23.829,6.3
714,Tomorrow Never Dies,English,24.775,6.3
438590,A-X-L,English,61.988,6.3
432613,"Marry Me, Dude",Non-English,11.788,6.3
11060,Internal Affairs,English,8.438,6.3
9605,Single White Female,English,8.502,6.3
4728,The Gendarme in New York,Non-English,9.398,6.3
602147,Inheritance,English,19.035,6.3
592480,Alice and the Mayor,Non-English,6.532,6.3
590995,The Craft: Legacy,English,77.764,6.3
399035,The Commuter,English,32.14,6.3
381034,I Am Not a Serial Killer,English,12.305,6.3
26170,Coogan's Bluff,English,9.761,6.3
2043,Along Came a Spider,English,16.719,6.3
323373,Deathgasm,English,9.811,6.3
18487,The Taking of Pelham 1 2 3,English,13.286,6.3
823625,Blacklight,English,409.268,6.3
184341,Hands of Stone,English,17.423,6.3
8512,Devil in a Blue Dress,English,14.454,6.3
1880,Red Dawn,English,17.538,6.3
709,Licence to Kill,English,26.449,6.3
145220,Muppets Most Wanted,English,19.524,6.3
11232,Kate & Leopold,English,12.825,6.3
4351,Bordertown,English,8.051,6.3
505379,Rebecca,English,14.581,6.3
38093,Just Wright,English,14.546,6.3
2667,The Blair Witch Project,English,57.071,6.3
283227,A Little Chaos,English,11.221,6.3
12912,Chaos Theory,English,6.61,6.3
7131,Van Helsing,English,62.618,6.3
31867,Repo Men,English,10.051,6.3
11625,Asterix and the Big Fight,Non-English,10.561,6.3
489939,Daphne & Velma,English,15.934,6.3
45272,Country Strong,English,7.559,6.3
13679,Kirikou and the Wild Beasts,Non-English,7.133,6.3
10029,Very Bad Things,English,6.756,6.3
4247,Scary Movie,English,128.218,6.3
413730,Summertime,Non-English,5.734,6.3
39957,Burning Bright,English,11.105,6.3
9666,Ju-on: The Grudge 2,Non-English,14.878,6.3
8839,Casper,English,48.963,6.3
1687,Escape from the Planet of the Apes,English,15.048,6.3
169917,A Walk Among the Tombstones,English,67.95,6.3
16325,Echelon Conspiracy,English,13.264,6.3
13154,Showdown in Little Tokyo,English,20.944,6.3
4917,A Boy and His Dog,English,7.793,6.3
26390,Brooklyn's Finest,English,12.189,6.3
10314,She's All That,English,18.226,6.3
10192,Shrek Forever After,English,95.383,6.3
9273,Ace Ventura: When Nature Calls,English,28.877,6.3
557336,The Plagues of Breslau,Non-English,10.401,6.3
284276,Cake,English,17.423,6.3
48395,Rare Exports: A Christmas Tale,Non-English,19.365,6.3
38303,You Again,English,22.361,6.3
12403,A Perfect Getaway,English,21.582,6.3
9408,Surf's Up,English,19.897,6.3
1649,Bill & Ted's Bogus Journey,English,12.315,6.3
511987,Crawl,English,48.747,6.3
339967,Colossal,English,29.895,6.3
257445,Goosebumps,English,54.46,6.3
652483,Airplane Mode,Non-English,11.251,6.3
325346,The Hollars,English,6.634,6.3
58235,Confessions of a Brazilian Call Girl,Non-English,14.158,6.3
15616,Private Valentine: Blonde & Dangerous,English,10.371,6.3
9353,Nacho Libre,English,46.688,6.3
1825,Over the Top,English,17.828,6.3
739990,Nightbooks,English,87.388,6.3
374052,The Love Witch,English,12.826,6.3
152599,The Immigrant,English,10.783,6.3
41283,Faster,English,31.003,6.3
10534,White Squall,English,9.975,6.3
655082,Eiffel,Non-English,11.168,6.3
413362,"Roman J. Israel, Esq.",English,15.536,6.3
11821,Doc Hollywood,English,11.498,6.3
10764,Quantum of Solace,English,31.298,6.3
2661,Batman,English,11.605,6.3
700,Octopussy,English,27.189,6.3
515741,Angel of Mine,English,14.441,6.3
443791,Underwater,English,34.646,6.3
340837,A Cure for Wellness,English,26.881,6.3
199534,Wolf Creek 2,English,12.424,6.3
73873,Albert Nobbs,English,8.122,6.3
9335,Transporter 2,English,35.958,6.3
413052,Hacker,English,18.995,6.3
326423,Barbershop: The Next Cut,English,17.065,6.3
76163,The Expendables 2,English,60.427,6.3
21778,RRRrrrr!!!,Non-English,19.615,6.3
15158,Phantasm II,English,6.643,6.3
12146,The Missing,English,14.001,6.3
13990,The Wackness,English,22.208,6.3
12309,Bachelor Party,English,15.139,6.3
9043,The Family Stone,English,10.764,6.3
179,The Interpreter,English,10.36,6.3
503736,Army of the Dead,English,131.668,6.3
38448,Ondine,English,8.038,6.3
24929,Return of the Living Dead Part II,English,9.884,6.3
9494,Look Who's Talking,English,13.287,6.3
6637,National Treasure: Book of Secrets,English,30.993,6.3
741067,Welcome to Sudden Death,Non-English,8.634,6.3
324668,Jason Bourne,English,32.188,6.3
137116,Smurfs: The Lost Village,English,37.945,6.3
49526,Premium Rush,English,19.153,6.3
10836,Dagon,English,13.191,6.3
4478,Indecent Proposal,English,22.368,6.3
2309,Inkheart,English,32.879,6.3
1689,Little Buddha,English,8.632,6.3
437557,Blockers,English,23.463,6.3
354216,The Devil's Candy,English,8.662,6.3
9945,Vampires,English,13.675,6.3
70436,The Raven,English,30.811,6.3
13637,Sukiyaki Western Django,Non-English,7.799,6.3
8851,The Blob,English,11.209,6.3
2171,Wet Hot American Summer,English,9.581,6.3
405775,The Wall,English,30.22,6.3
10612,The Englishman Who Went Up a Hill But Came Down a Mountain,English,6.821,6.3
60599,Arbitrage,English,7.877,6.3
15037,Can't Hardly Wait,English,10.138,6.3
2267,The Last Mimzy,English,11.972,6.3
627290,Antebellum,English,49.279,6.3
525554,The Bouncer,Non-English,13.14,6.3
478860,Proxima,Non-English,12.657,6.3
298312,The Visit,English,28.428,6.3
24920,City of the Living Dead,Non-English,14.162,6.3
16577,Astro Boy,English,50.586,6.3
4824,The Jackal,English,19.235,6.3
760868,Black Crab,Non-English,188.226,6.3
157845,The Rover,English,27.458,6.3
11358,Walking Tall,English,20.147,6.3
10168,The Freshman,English,8.35,6.3
1845,2 Days in Paris,English,7.306,6.3
654905,The Beast,Non-English,8.682,6.3
446101,Assassination Nation,English,15.951,6.3
12611,The Fury,English,10.263,6.3
518452,Like Father,English,8.635,6.3
420648,The Bar,Non-English,10.342,6.3
419499,Che vuoi che sia,Non-English,5.225,6.3
399248,Beirut,English,13.12,6.3
173185,It Boy,Non-English,43.563,6.3
145135,Dark Skies,English,25.145,6.3
8999,Derailed,English,10.69,6.3
455,Bend It Like Beckham,English,10.643,6.3
750253,My Son,English,17.808,6.3
11495,Firestarter,English,15.086,6.3
4520,Sleuth,English,7.63,6.3
399361,Triple Frontier,English,27.534,6.3
72710,The Host,English,25.798,6.3
18736,The Lizzie McGuire Movie,English,16.47,6.3
13523,Sex Drive,English,21.392,6.3
12201,Edge of Darkness,English,13.903,6.3
11671,Elegy,English,7.148,6.3
8966,Twilight,English,143.701,6.3
5289,Chaos,English,13.857,6.3
186992,Stranger by the Lake,Non-English,12.133,6.3
52520,Underworld: Awakening,English,71.01,6.3
44706,The Bet,Non-English,4.76,6.3
41630,No Strings Attached,English,92.539,6.3
149509,Horns,English,18.291,6.3
11465,Great Balls of Fire!,English,8.871,6.3
8007,Behind Enemy Lines,English,19.296,6.3
753453,V/H/S/94,English,22.642,6.3
451500,Christmas & Co.,Non-English,7.033,6.3
288036,Sleeping with Other People,English,14.454,6.3
199373,The Frozen Ground,English,13.128,6.3
17281,Gigi,English,6.884,6.3
13225,FernGully: The Last Rainforest,English,12.643,6.3
10428,Hackers,English,16.133,6.3
4614,The Sum of All Fears,English,18.384,6.3
549294,Synchronic,English,11.564,6.3
83186,Wrong,English,5.751,6.3
79643,Anche se è amore non si vede,Non-English,4.85,6.3
44268,Superfantozzi,Non-English,4.826,6.3
10447,No Escape,English,9.554,6.3
384371,Roommates Wanted,Non-English,3.943,6.3
280092,Insidious: Chapter 3,English,59.423,6.3
25983,The House of the Devil,English,8.265,6.3
7220,The Punisher,English,48.349,6.3
439998,Omicidio all'italiana,Non-English,5.419,6.3
296099,Vacation,English,63.014,6.3
11891,Kung Pow: Enter the Fist,English,15.258,6.3
9515,The Matador,English,6.897,6.3
7737,Resident Evil: Extinction,English,18.512,6.3
2019,Hard Target,English,26.559,6.3
87440,Struck by Lightning,English,8.201,6.3
87421,Riddick,English,62.937,6.3
14976,Rachel Getting Married,English,8.009,6.3
3040,Night Watch,Non-English,10.982,6.3
1428,Once Upon a Time in Mexico,English,24.234,6.3
290595,The Huntsman: Winter's War,English,72.208,6.3
44754,Margaret,English,6.327,6.3
24124,The Burning,English,10.464,6.3
15997,The Land Before Time: The Great Valley Adventure,English,18.301,6.3
326215,Ooops! Noah Is Gone...,English,20.922,6.3
43200,Basilicata coast to coast,Non-English,5.315,6.3
2116,Out of Time,English,9.145,6.3
643532,The Card Counter,English,17.105,6.3
606876,Rifkin's Festival,English,9.967,6.3
582570,Sextuplets,English,24.305,6.3
245706,True Story,English,14.249,6.3
63710,Honey 2,English,18.184,6.3
10028,Honey,English,14.42,6.3
477489,Just a Breath Away,Non-English,13.394,6.3
102780,Byzantium,English,9.657,6.3
19901,Daybreakers,English,17.375,6.3
13394,Shrek the Halls,English,22.649,6.3
11976,Legend,English,19.776,6.3
11598,The Kentucky Fried Movie,English,8.529,6.3
10413,Nowhere to Run,English,18.113,6.3
201,Star Trek: Nemesis,English,16.97,6.3
11007,Cheaper by the Dozen,English,21.802,6.3
860623,Last Man Down,English,358.251,6.3
305470,Power Rangers,English,97.118,6.3
255343,Escobar: Paradise Lost,English,17.067,6.3
139651,Haute Cuisine,Non-English,9.821,6.3
40205,16 Wishes,English,42.101,6.3
22824,The Fourth Kind,English,31.276,6.3
18519,Free Willy 3: The Rescue,English,20.213,6.3
13600,City of Ember,English,16.942,6.3
11449,The Amityville Horror,English,25.212,6.3
10743,Confidence,English,8.072,6.3
9882,The Siege,English,13.183,6.3
4953,Be Kind Rewind,English,8.501,6.3
291351,The Sea of Trees,English,8.326,6.3
10358,Zack and Miri Make a Porno,English,101.272,6.3
8843,The Cell,English,14.499,6.3
1599,I ♥ Huckabees,English,8.509,6.3
82650,Diary of a Wimpy Kid: Dog Days,English,25.783,6.3
28355,Case 39,English,26.722,6.3
11212,Baby's Day Out,English,24.226,6.3
10651,The Dead Pool,English,16.817,6.3
10431,War,English,25.551,6.3
7512,Idiocracy,English,31.075,6.3
467660,Unsane,English,14.112,6.3
73588,The Caller,English,13.592,6.3
7553,Waiting...,English,18.509,6.3
5072,Severance,English,8.228,6.3
2990,Pacific Heights,English,9.424,6.3
515841,I Am Not an Easy Man,Non-English,10.921,6.3
49021,Killer Elite,English,36.752,6.3
9962,The Good Girl,English,9.63,6.3
810,Shrek the Third,English,97.441,6.3
339994,The Good Neighbor,English,13.673,6.3
16996,17 Again,English,79.775,6.3
8386,How High,English,21.813,6.3
449574,Godzilla: Planet of the Monsters,Non-English,20.497,6.3
371560,The Eyes of My Mother,English,11.211,6.3
214756,Ted 2,English,131.67,6.3
49022,Something Borrowed,English,16.908,6.3
13335,Harold & Kumar Escape from Guantanamo Bay,English,13.261,6.3
9963,Premonition,English,11.275,6.3
9801,Bridget Jones: The Edge of Reason,English,14.869,6.3
571473,5 Is the Perfect Number,Non-English,12.04,6.3
155084,13 Sins,English,22.926,6.3
133694,Promised Land,English,8.605,6.3
9688,Melinda and Melinda,English,7.213,6.3
71552,American Reunion,English,72.895,6.3
35019,Nanny McPhee and the Big Bang,English,33.376,6.3
27374,Lake Mungo,English,12.168,6.3
22582,Tom and Jerry: The Movie,English,19.719,6.3
18410,Project X,English,17.619,6.3
12721,"No Retreat, No Surrender",English,19.502,6.3
142320,Viva l'Italia,Non-English,6.279,6.3
71677,Assassination Games,English,18.088,6.3
34813,The Losers,English,43.738,6.3
27581,The Other Guys,English,46.565,6.3
11352,Always,English,9.269,6.3
137321,Winter's Tale,English,14.562,6.3
116741,The Internship,English,1.235,6.3
21705,The Barbie Diaries,English,26.054,6.3
430155,Coma,Non-English,14.631,6.3
3172,Bandits,English,10.194,6.3
419680,Daddy's Home 2,English,34.984,6.3
8845,Under Siege,English,19.594,6.3
671043,Spoiled Brats,Non-English,66.718,6.3
483906,Polar,English,34.821,6.3
425980,Brad's Status,English,10.407,6.3
425336,Loving Pablo,Non-English,14.968,6.3
36643,The World Is Not Enough,English,20.1,6.3
26515,Pumpkinhead,English,12.643,6.3
11238,Aladdin and the King of Thieves,English,30.421,6.3
9354,"Honey, I Shrunk the Kids",English,15.303,6.3
9349,Universal Soldier,English,27.025,6.3
9333,Last Man Standing,English,13.093,6.3
428399,Cold Skin,English,14.054,6.3
333669,Bastille Day,English,23.391,6.3
244458,The Voices,English,9.82,6.3
329004,The Survivalist,English,9.018,6.3
24924,Night of the Demons,English,11.307,6.3
9611,Romy and Michele's High School Reunion,English,11.795,6.3
9477,King Arthur,English,32.512,6.3
638965,Mandibles,Non-English,10.249,6.3
181283,Child 44,English,31.226,6.3
158015,The Purge,English,73.566,6.3
124905,Godzilla,English,59.608,6.3
513223,Perdida,Non-English,18.778,6.3
274167,Daddy's Home,English,33.655,6.3
22804,Saw VI,English,47.786,6.3
4507,Jamon Jamon,Non-English,21.563,6.3
279641,Whiskey Tango Foxtrot,English,6.769,6.3
159117,V/H/S/2,English,16.819,6.3
134597,The Collection,English,16.847,6.3
50698,Grave Encounters,English,17.528,6.3
11484,Rollerball,English,10.594,6.3
449562,The Hustle,English,35.857,6.3
37609,The Cheetah Girls 2,English,8.635,6.3
6282,Coyote Ugly,English,23.682,6.3
334521,Free Fire,English,23.28,6.3
182415,"White as Milk, Red as Blood",Non-English,5.631,6.3
67748,Snowtown,English,7.065,6.3
13968,Jump In!,English,9.542,6.3
11191,Mystic Pizza,English,10.258,6.3
8856,The Karate Kid Part II,English,26.945,6.3
595867,On a Magical Night,Non-English,20.171,6.3
11890,Oscar,English,8.305,6.3
2619,Splash,English,14.646,6.3
1362,The Hobbit,English,18.753,6.3
692,Pink Flamingos,English,11.339,6.3
174337,The Pretty One,English,7.792,6.3
4180,Three Men and a Cradle,Non-English,7.764,6.3
586451,Blow the Man Down,English,7.322,6.3
2080,X-Men Origins: Wolverine,English,11.69,6.3
513268,Body Cam,English,11.898,6.2
463272,Johnny English Strikes Again,English,24.572,6.3
49529,John Carter,English,97.034,6.2
606234,Archive,English,13.532,6.2
502682,Book Club,English,11.432,6.2
301355,Message from the King,English,12.418,6.2
29787,Monkey Shines,English,7.232,6.2
26389,From Paris with Love,English,32.94,6.2
13491,Arn: The Knight Templar,Non-English,11.133,6.2
9543,Prince of Persia: The Sands of Time,English,73.263,6.2
817,Austin Powers: The Spy Who Shagged Me,English,20.229,6.2
747688,Yara,Non-English,24.663,6.2
510388,Villains,English,8.367,6.2
328111,The Secret Life of Pets,English,25.959,6.2
13757,Melody Time,English,8.261,6.2
11591,The Man with Two Brains,English,8.365,6.2
541305,Kajillionaire,English,14.704,6.2
174772,Europa Report,English,57.505,6.2
10426,Friday After Next,English,14.267,6.2
592695,Pleasure,English,88.852,6.2
158852,Tomorrowland,English,45.299,6.2
56374,I laureati,Non-English,5.254,6.2
9872,Explorers,English,13.363,6.2
19004,The Land Before Time III: The Time of the Great Giving,English,10.564,6.2
16288,Creepshow 2,English,19.151,6.2
10521,Bride Wars,English,51.284,6.2
5172,The Astronaut Farmer,English,8.772,6.2
267935,The BFG,English,41.426,6.2
94562,Turkish for Beginners,Non-English,9.088,6.2
58244,Upside Down,English,15.444,6.2
2320,Executive Decision,English,14.628,6.2
459910,Braven,English,20.287,6.2
41210,The Switch,English,13.778,6.2
11459,Sky High,English,64.44,6.2
351454,Neruda,Non-English,9.513,6.2
303542,The Invisible Boy,Non-English,11.849,6.2
82696,Hope Springs,English,12.499,6.2
25642,Ben 10 Alien Swarm,English,28.112,6.2
323675,Ride Along 2,English,23.353,6.2
245703,Midnight Special,English,11.372,6.2
76812,Black Butterfly,English,10.666,6.2
507,Killing Zoe,English,7.405,6.2
674607,The Decline,Non-English,6.913,6.2
467952,The Catcher Was a Spy,English,9.302,6.2
25913,Balto II: Wolf Quest,English,15.911,6.2
9339,Click,English,31.639,6.2
8984,Disclosure,English,14.066,6.2
516850,The Mermaid: Lake of the Dead,Non-English,16.963,6.2
514999,Murder Mystery,English,27.96,6.2
291276,Unlocked,English,17.357,6.2
30874,The New York Ripper,Non-English,6.967,6.2
800510,Kimi,English,329.014,6.2
196867,Annie,English,29.306,6.2
18892,Jawbreaker,English,15.89,6.2
585759,The Coldest Game,English,6.166,6.2
